data,label
"{'id': 'G1DSIC', 'data': 'Aitu iru guru', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'JFR89C', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'XCYGKZ', 'data': 'Hlo', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '74SIRS', 'data': 'Ye office kahan h', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '52GEW1', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'HJFBYP', 'data': 'Ll', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'AQDCYJ', 'data': 'which location', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'RSCP5L', 'data': 'Sry', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'BM3TLW', 'data': 'Kk', 'message_order': 0, 'comments': ['']}",location
"{'id': 'W718QE', 'data': 'Hey', 'message_order': 0, 'comments': ['']}",greeting
"{'id': '8Y1W83', 'data': 'Stupid', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'W5QBCO', 'data': ""Hi sir I'm Suchindra"", 'message_order': 4, 'comments': ['']}",location
"{'id': 'VEOSVE', 'data': 'hi', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '883H09', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'O4H216', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",greeting
"{'id': '49VTA7', 'data': 'Ok', 'message_order': 2, 'comments': ['']}",location
"{'id': 'B0IE4H', 'data': 'Sorry no bike', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '8DC77D', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'S1J8GQ', 'data': 'Hello', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '6CZUO7', 'data': 'Not interested in delivery jobs', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'W066CD', 'data': 'No sorry computer', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'C0PYT6', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",location
"{'id': 'ESSVEF', 'data': '2,4', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'IYQA8D', 'data': 'Helloo', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'SI8VLB', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'ZXO02B', 'data': 'Hey', 'message_order': 3, 'comments': ['']}",greeting
"{'id': '58KK6L', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '3NX0FU', 'data': 'Hey', 'message_order': 0, 'comments': ['']}",dontMeetRequirements
"{'id': 'WKJ4LZ', 'data': 'But sir me paise nhi pay karunga', 'message_order': 4, 'comments': ['']}",greeting
"{'id': '24ACRP', 'data': 'I have learning license', 'message_order': 5, 'comments': ['']}",location
"{'id': 'E5NQXV', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'LG068R', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",dontMeetRequirements
"{'id': 'U67Y2Y', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'QQUC9W', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'ZS0P43', 'data': 'Good morning', 'message_order': 1, 'comments': ['']}",dontMeetRequirements
"{'id': '02OPPR', 'data': '📷 Good nyt', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'UVPQW8', 'data': 'Licences. Bhi nahi hai', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'IGG8IN', 'data': 'Learning', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '3MQCW6', 'data': 'Location package', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'Q97HXL', 'data': 'Where is koramangala....', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '4P39K1', 'data': 'Hiii', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'AX3Z80', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'NZ0IMY', 'data': 'Okay', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '7VIRCL', 'data': 'Hii', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'WDI3UX', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'QYGBXK', 'data': 'I have llr', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '8HD23X', 'data': ""I like to kasturi nagar but on saturday I'm on amazon job"", 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'JR0Q85', 'data': 'OK', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'Z82NGE', 'data': 'hi', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '5D6A1K', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'Y4M9JV', 'data': 'I have no bike', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'Y012MS', 'data': 'Kha ana hoga', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'FN35PF', 'data': 'Hello', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '1HXI2U', 'data': 'Learning licence', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'XVXEDD', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'ERJL2M', 'data': 'K but my work location', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'KAHXDN', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'CBMJ8Y', 'data': 'Good night', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'Z9V5MB', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'SKQJWY', 'data': 'Hi Unnati', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'WCFY8R', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'X9CVNM', 'data': 'Thank you for your valuable time sir', 'message_order': 5, 'comments': ['']}",dontMeetRequirements
"{'id': 'M0EGOL', 'data': 'Jayanagar', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '9UMMAT', 'data': 'Which area', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '2Q1I3A', 'data': 'Ok ok thn', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '8QWDOE', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'ZHY9TC', 'data': 'Driveing license leadu', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '9BKLED', 'data': 'But I had no bike sir', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': '9TJKJD', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'ZFEHBI', 'data': 'abhi to nahi', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'ZJHAY0', 'data': 'hi', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'GRB1HY', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': '31FHRD', 'data': 'did job isz in bnglr', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'OVRBFY', 'data': 'Ok', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': '49JU9Y', 'data': 'Thanks for informing me', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'LNMUK3', 'data': 'helo', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '4BNG3Z', 'data': 'Gud mrng', 'message_order': 5, 'comments': ['']}",dontMeetRequirements
"{'id': 'PR0DLI', 'data': 'Nonsense', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': '6QWVCA', 'data': 'Ledu maa Brother di Undi', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'T6LKPT', 'data': 'I have no bike', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'MNA87X', 'data': 'Ok tell me', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'V9ENRZ', 'data': 'So', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'SNBWZL', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'WUFSB9', 'data': 'Tqq sir', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'BH82M4', 'data': 'Which airea located job', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'ANF2WV', 'data': 'Dont have vehicle', 'message_order': 0, 'comments': ['']}",dontMeetRequirements
"{'id': 'TXFF2F', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'ALNG6H', 'data': 'hloo', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'DBV3OG', 'data': 'Tq', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '90C51H', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'QTW3M5', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'B40NI9', 'data': 'Thnx', 'message_order': 3, 'comments': ['']}",location
"{'id': 'LD3NM4', 'data': 'I have driving licences llr', 'message_order': 1, 'comments': ['']}",location
"{'id': '1JJI6S', 'data': 'Ledhu thechukunta', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'Q3DOFR', 'data': 'no', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'DKQART', 'data': ""I don't have two wheeler license but own two wheeler so can I applied this Jo"", 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '1AHU6C', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '55PALT', 'data': 'Ok i think my mistake why am chat you\n \n And finally am block\n \n Sai ram!!!!', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'VSW20M', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'PKBY3B', 'data': 'Where is interview', 'message_order': 5, 'comments': ['']}",location
"{'id': 'PRBW12', 'data': ""We don't have a interest"", 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'LXFFKW', 'data': 'Mere paas bike nhi h', 'message_order': 1, 'comments': ['']}",location
"{'id': '789O66', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'NN20MV', 'data': 'Get lost', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': 'GAVZIO', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",location
"{'id': '2FCZJT', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'STXBKL', 'data': 'I vl block u', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'CN4ALS', 'data': 'Edhi akada job', 'message_order': 1, 'comments': ['']}",location
"{'id': 'WWP5NX', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",dontMeetRequirements
"{'id': '6M68U4', 'data': 'No', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'VQ3XAW', 'data': 'Hii', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'MFBMXI', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'SWD7H6', 'data': 'I have LR only', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'W574OL', 'data': 'I have bike licence', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'WWAZ0A', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'V44CQA', 'data': 'Kkk', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '9QU67R', 'data': 'Hi', 'message_order': 3, 'comments': ['']}",greeting
"{'id': '8GQCUO', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'HD0AEX', 'data': 'Hi', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'O5GI27', 'data': 'Hii', 'message_order': 4, 'comments': ['']}",location
"{'id': 'RKNZ3H', 'data': ""But I don't have bike"", 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'YBQMJ8', 'data': ""Sorry I don't know to drive a 2wheeler bike .."", 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'L6107W', 'data': 'Hiii', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'NUG29C', 'data': 'Ohhkk', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': '5RXLUS', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'TLAAG3', 'data': 'Sir I want to know my working location', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'S6LU99', 'data': 'Hi....', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'HQ8MBP', 'data': 'L L', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': 'KW6TU8', 'data': 'Learning I hv', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': '3UNBKR', 'data': 'Kidar He', 'message_order': 0, 'comments': ['']}",location
"{'id': 'AF0026', 'data': 'Hey', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': '5PAXTK', 'data': ""I don't have Pan card"", 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'Z1PURC', 'data': 'Get lost', 'message_order': 4, 'comments': ['']}",greeting
"{'id': '11JMAE', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'PRNLV3', 'data': 'll chapu', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '9KLI2C', 'data': 'Address', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'DSRBFA', 'data': 'Ya i have', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'MPUXII', 'data': ""When i don't know city name, how can I tell you"", 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '4UYHKN', 'data': 'Hi..', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '5WZC8I', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'V8Z6R7', 'data': '😉✌', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '06TGMR', 'data': 'Ok ji', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': '57Q8N5', 'data': 'Hi', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': '1A56BK', 'data': 'Thanku lm not interested', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'CGPPNL', 'data': 'Hindi nai aate', 'message_order': 0, 'comments': ['']}",greeting
"{'id': '8SU2IG', 'data': 'Good morning', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '7YIGLX', 'data': 'Ok', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'PAT29H', 'data': 'Sir mere pass gadi no', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'OQ8H48', 'data': 'Ok sure', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'Y56TGE', 'data': 'Gm', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'KT9HUH', 'data': 'Not', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '5DRTUN', 'data': 'Learning licence I have', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': '16AD4P', 'data': 'Hi sir', 'message_order': 3, 'comments': ['']}",dontMeetRequirements
"{'id': '06UMAP', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",location
"{'id': 'M5RH64', 'data': 'Kaha pe job krna ho ga', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'RLH3RP', 'data': 'Plz wait busy now n were location', 'message_order': 0, 'comments': ['']}",dontMeetRequirements
"{'id': 'JD7D7M', 'data': 'No', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'PPXBDG', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",notInterested
"{'id': 'OJLTDJ', 'data': 'Hello sir', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'NRYRV5', 'data': 'Ohhh ok', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'ICPI4Y', 'data': ""But I don't have bike"", 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': '3D57MX', 'data': 'Okey', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': '00MSOG', 'data': 'Why you sent me message', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'HCJXXQ', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'GYYOUQ', 'data': 'Hai', 'message_order': 0, 'comments': ['']}",location
"{'id': 'ZCTDA3', 'data': 'Hy u', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'M1W3V5', 'data': 'I have no bibek', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'FFQHWZ', 'data': 'Job location', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': 'LBUP60', 'data': 'Hieeee sir', 'message_order': 1, 'comments': ['']}",greeting
"{'id': 'TBYK82', 'data': 'Hy', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'U7EW7C', 'data': 'Where are you office', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'W5G3II', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'JSQQZR', 'data': 'Hai', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'XDJ0DX', 'data': 'Hiiii', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '07RUKJ', 'data': 'Hi', 'message_order': 0, 'comments': ['']}",greeting
"{'id': 'Z2RI0W', 'data': 'No', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'YLJM8G', 'data': 'hlo', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '5VYPVB', 'data': 'LL', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '32PTF6', 'data': 'But i dnt know reading', 'message_order': 1, 'comments': ['']}",greeting
"{'id': '9MV3P9', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'NKJMIR', 'data': 'Hello', 'message_order': 0, 'comments': ['']}",greeting
"{'id': '87UJ3N', 'data': 'but sir i do not have a bikr', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'NWSCIO', 'data': 'Hiiii', 'message_order': 5, 'comments': ['']}",greeting
"{'id': '4PAWWE', 'data': 'Hii', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'UDK5TF', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",location
"{'id': '1FVJCJ', 'data': 'Location', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': '0N6GQ7', 'data': 'Hi', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': 'C6HK82', 'data': 'achha', 'message_order': 0, 'comments': ['']}",notInterested
"{'id': 'P994PP', 'data': 'Vahan delivery', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'Q6IZP3', 'data': 'Time nai hy mere pas', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'H90U8P', 'data': 'Hiii', 'message_order': 5, 'comments': ['']}",whoAreYou
"{'id': '4RZ1T5', 'data': 'Hii', 'message_order': 3, 'comments': ['']}",whoAreYou
"{'id': '9URV56', 'data': 'No', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'UC5H2C', 'data': 'Then sry', 'message_order': 0, 'comments': ['']}",location
"{'id': 'JEY6YO', 'data': 'Thank you sir', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': 'ZDTX96', 'data': 'but...which city sir..actually i m belongs to nagpur', 'message_order': 2, 'comments': ['']}",greeting
"{'id': '9YO09P', 'data': 'Sir I have no two wheeler', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'IHH6ZH', 'data': 'I blocked u', 'message_order': 0, 'comments': ['']}",dontMeetRequirements
"{'id': 'ODYQ39', 'data': 'Ok', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'F3US1P', 'data': 'How are you', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': '3D7KO2', 'data': 'Ok', 'message_order': 5, 'comments': ['']}",greeting
"{'id': 'KU43IC', 'data': 'Thanks for this', 'message_order': 4, 'comments': ['']}",notInterested
"{'id': 'GLEI60', 'data': 'Hi', 'message_order': 2, 'comments': ['']}",dontMeetRequirements
"{'id': '90YYUD', 'data': 'Hay', 'message_order': 3, 'comments': ['']}",greeting
"{'id': 'FQGNAH', 'data': 'Job whare', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': '9HROF9', 'data': ""But I don't have license"", 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'SC4Y2D', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'NRHKDQ', 'data': 'hi', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'MCOUCX', 'data': 'Ok', 'message_order': 1, 'comments': ['']}",whoAreYou
"{'id': 'U0Z4ZF', 'data': 'Kk', 'message_order': 1, 'comments': ['']}",notInterested
"{'id': 'CK9IU9', 'data': 'Okay', 'message_order': 4, 'comments': ['']}",whoAreYou
"{'id': 'MDY1C7', 'data': 'Okay', 'message_order': 0, 'comments': ['']}",whoAreYou
"{'id': 'N7Z662', 'data': 'Where work', 'message_order': 2, 'comments': ['']}",greeting
"{'id': 'O6TX8S', 'data': 'Mere paas khud ka nai hai', 'message_order': 2, 'comments': ['']}",notInterested
"{'id': '2RG46Y', 'data': 'OK by', 'message_order': 4, 'comments': ['']}",dontMeetRequirements
"{'id': 'HCTZ3F', 'data': 'LL', 'message_order': 5, 'comments': ['']}",notInterested
"{'id': 'ITXTOW', 'data': 'Ok sir', 'message_order': 2, 'comments': ['']}",whoAreYou
"{'id': 'IOKVYD', 'data': 'Hello', 'message_order': 4, 'comments': ['']}",greeting
"{'id': 'UGBYIK', 'data': 'No bike', 'message_order': 0, 'comments': ['']}",greeting
